Recency,log_frequency,log_monetary,NumWebVisitsMonth,deals_share,share_catalog,share_wines,prior_accept_rate,label
49.6044921875,2.931185739401106,6.832862403749267,3.985351562500001,0.1215225678783397,0.2488851519286852,0.5190667806128503,0.10273437499999982,"High-value, full-price"
48.9105527638191,1.9278851281869924,4.3716963096503285,6.5879396984924625,0.36174428417684107,0.07641480455764746,0.3959101029049575,0.015276381909547547,"Low-value, deal-driven"
